n,number_of_clusters,does_span,total_cluster_area,occupation_prob
8312,459,True,0.748060026708676,0.5540963935737617
8313,458,True,0.7480600267087133,0.5541630557962802
8314,457,True,0.7480600288632788,0.5542297180187987
8315,457,True,0.7480600288717151,0.5542963802413172
8316,456,True,0.7480600288719336,0.5543630424638357
8317,456,True,0.7480600288721725,0.5544297046863542
8318,455,True,0.7480600288721726,0.5544963669088727
8319,455,True,0.7480600288723245,0.5545630291313912
8320,455,True,0.7480600288725235,0.5546296913539097
8321,455,True,0.7480600401207133,0.5546963535764282
8322,455,True,0.748061129571809,0.5547630157989467
8323,455,True,0.7480611295755358,0.5548296780214652
8324,453,True,0.7480611295755364,0.5548963402439837
8325,453,True,0.7480611735485005,0.5549630024665022
8326,452,True,0.7480611736024836,0.5550296646890207
8327,452,True,0.7480611736034356,0.5550963269115392
8328,452,True,0.7480611736034624,0.5551629891340577
8329,451,True,0.7480612844354002,0.5552296513565762
8330,450,True,0.7480612844354003,0.5552963135790947
8331,450,True,0.7480612870148774,0.5553629758016132
8332,450,True,0.7480612870339638,0.5554296380241317
8333,449,True,0.7480612870344723,0.5554963002466502
8334,448,True,0.74806128703459,0.5555629624691687
8335,448,True,0.7480615066758975,0.5556296246916872
8336,447,True,0.7480615066761581,0.5556962869142057
8337,447,True,0.7480615093186928,0.5557629491367242
8338,446,True,0.7480615093187092,0.5558296113592427
8339,446,True,0.7480615966002041,0.5558962735817612
8340,447,True,0.7480616006721291,0.5559629358042797
8341,447,True,0.7480616011958651,0.5560295980267982
8342,447,True,0.7480616011990535,0.5560962602493167
8343,447,True,0.7480616012002855,0.5561629224718352
8344,446,True,0.7480616012002863,0.5562295846943537
8345,446,True,0.7480616012321539,0.5562962469168722
8346,445,True,0.7480616012338082,0.5563629091393907
8347,446,True,0.7480616012351904,0.5564295713619092
8348,446,True,0.748066322435353,0.5564962335844277
8349,446,True,0.7480663224353533,0.5565628958069462
8350,445,True,0.7480663224355653,0.5566295580294647
8351,445,True,0.748066322435569,0.5566962202519832
8352,445,True,0.7480663235045368,0.5567628824745017
8353,444,True,0.7480663235068515,0.5568295446970202
8354,444,True,0.7480679086286781,0.5568962069195387
8355,444,True,0.7480679327324948,0.5569628691420572
8356,444,True,0.748067932814027,0.5570295313645757
8357,444,True,0.7480681021322548,0.5570961935870942
8358,444,True,0.7480681248702238,0.5571628558096127
8359,444,True,0.7480681248721008,0.5572295180321312
8360,444,True,0.7480681250220437,0.5572961802546497
8361,444,True,0.7480681250224459,0.5573628424771682
8362,444,True,0.7480681250271988,0.5574295046996867
8363,443,True,0.748068125125201,0.5574961669222052
8364,443,True,0.7480681251252016,0.5575628291447237
8365,442,True,0.7480681261592661,0.5576294913672422
8366,443,True,0.7480682380728884,0.5576961535897607
8367,440,True,0.7480682386823413,0.5577628158122792
8368,440,True,0.7480682386862403,0.5578294780347977
8369,439,True,0.7480682387215074,0.5578961402573162
8370,440,True,0.7480682387249229,0.5579628024798347
8371,440,True,0.7480682388658221,0.5580294647023532
8372,439,True,0.7480682388785566,0.5580961269248716
8373,439,True,0.7480682460150393,0.5581627891473901
8374,439,True,0.7480682460307131,0.5582294513699086
8375,438,True,0.7480682687619501,0.5582961135924271
8376,438,True,0.748068268762342,0.5583627758149456
8377,438,True,0.7480682687623424,0.5584294380374641
8378,438,True,0.7480682687623595,0.5584961002599826
8379,438,True,0.748068268763052,0.5585627624825011
8380,438,True,0.7480682687630524,0.5586294247050196
8381,438,True,0.7480682687729319,0.5586960869275381
8382,438,True,0.7480682736395698,0.5587627491500566
8383,438,True,0.7480682736395698,0.5588294113725751
8384,438,True,0.7481043026912082,0.5588960735950936
8385,438,True,0.7481934440640303,0.5589627358176121
8386,438,True,0.7481934440663462,0.5590293980401306
8387,438,True,0.7481946903959085,0.5590960602626491
8388,437,True,0.7481948478128803,0.5591627224851676
8389,437,True,0.7481948478128821,0.5592293847076861
8390,437,True,0.7481948478135881,0.5592960469302046
8391,436,True,0.7481948478136224,0.5593627091527231
8392,436,True,0.7481948492698324,0.5594293713752416
8393,436,True,0.7481948533145774,0.5594960335977601
8394,436,True,0.7481948533198051,0.5595626958202786
8395,435,True,0.748194853839451,0.5596293580427971
8396,435,True,0.7481948538394512,0.5596960202653156
8397,433,True,0.7481948540054526,0.5597626824878341
8398,433,True,0.7481954597673143,0.5598293447103526
8399,433,True,0.7481954597786724,0.5598960069328711
8400,431,True,0.7481955701853449,0.5599626691553896
8401,429,True,0.7481955701921158,0.5600293313779081
8402,428,True,0.7481955701943508,0.5600959936004266
8403,427,True,0.7481955701943508,0.5601626558229451
8404,427,True,0.7481955704474155,0.5602293180454636
8405,427,True,0.7482005597557493,0.5602959802679821
8406,427,True,0.7482005597558152,0.5603626424905006
8407,427,True,0.7482005598497365,0.5604293047130191
8408,427,True,0.7482005598497481,0.5604959669355376
8409,427,True,0.7482005598836338,0.5605626291580561
8410,427,True,0.7482005598840259,0.5606292913805746
8411,427,True,0.7482005599176986,0.5606959536030931
8412,427,True,0.7482005630233164,0.5607626158256116
8413,427,True,0.7482005630233164,0.5608292780481301
8414,427,True,0.7482005630347389,0.5608959402706486
8415,426,True,0.748200563034751,0.5609626024931671
8416,426,True,0.7482005631850827,0.5610292647156856
8417,425,True,0.7482005632198918,0.5610959269382041
8418,425,True,0.7482005634835446,0.5611625891607226
8419,425,True,0.7482005634842475,0.5612292513832411
8420,425,True,0.7482005770852239,0.5612959136057596
8421,425,True,0.7482015285780343,0.5613625758282781
8422,425,True,0.748201528581169,0.5614292380507966
8423,424,True,0.74820152858477,0.5614959002733151
8424,423,True,0.748201530863785,0.5615625624958336
8425,422,True,0.7482015308685924,0.5616292247183521
8426,422,True,0.7482015312473232,0.5616958869408706
8427,422,True,0.7482026198235178,0.5617625491633891
8428,422,True,0.7482058288943423,0.5618292113859076
8429,421,True,0.7482686909189668,0.5618958736084261
8430,421,True,0.7482686931865741,0.5619625358309446
8431,421,True,0.7484617994348757,0.5620291980534631
8432,421,True,0.7487947741732203,0.5620958602759816
8433,421,True,0.7487947741736468,0.5621625224985001
8434,421,True,0.7487947743573249,0.5622291847210186
8435,421,True,0.7487947763616875,0.5622958469435371
8436,421,True,0.7487947765818302,0.5623625091660556
8437,419,True,0.7487947768775604,0.5624291713885741
8438,418,True,0.748794776877641,0.5624958336110926
8439,418,True,0.7487951817776768,0.5625624958336111
8440,418,True,0.7487951817776768,0.5626291580561296
8441,418,True,0.7487951821297982,0.5626958202786481
8442,417,True,0.7488060267102828,0.5627624825011666
8443,416,True,0.7488060267284501,0.5628291447236851
8444,416,True,0.7488060267285135,0.5628958069462036
8445,416,True,0.7488060267285314,0.5629624691687221
8446,416,True,0.7488060267285319,0.5630291313912406
8447,416,True,0.7488060267813791,0.563095793613759
8448,416,True,0.7488060273975615,0.5631624558362776
8449,416,True,0.7488106934475397,0.563229118058796
8450,415,True,0.7488106935685049,0.5632957802813146
8451,415,True,0.74881069357119,0.563362442503833
8452,414,True,0.7488106975340358,0.5634291047263515
8453,414,True,0.7488106978647432,0.56349576694887
8454,414,True,0.7488107032740602,0.5635624291713885
8455,414,True,0.7488113772668844,0.563629091393907
8456,414,True,0.7488113772680284,0.5636957536164255
8457,414,True,0.7488113772680285,0.563762415838944
8458,414,True,0.7488113772681954,0.5638290780614625
8459,414,True,0.7488113794687511,0.563895740283981
8460,414,True,0.7488113794709189,0.5639624025064995
8461,413,True,0.7488113794709657,0.564029064729018
8462,413,True,0.7488113794711354,0.5640957269515365
8463,411,True,0.7488113794713204,0.564162389174055
8464,411,True,0.7488113796445223,0.5642290513965735
8465,412,True,0.7488113796476586,0.564295713619092
8466,412,True,0.7491200967502335,0.5643623758416105
8467,411,True,0.7491200967503302,0.564429038064129
8468,411,True,0.7491200967596536,0.5644957002866475
8469,411,True,0.7493738717131927,0.564562362509166
8470,410,True,0.7493738717133144,0.5646290247316845
8471,410,True,0.7493738719128836,0.564695686954203
8472,410,True,0.7493739127267156,0.5647623491767215
8473,410,True,0.7493739127816073,0.56482901139924
8474,410,True,0.749373912786912,0.5648956736217585
8475,410,True,0.7493739128880745,0.564962335844277
8476,409,True,0.7493774983688212,0.5650289980667955
8477,409,True,0.7493774983688238,0.565095660289314
8478,407,True,0.7494920905931441,0.5651623225118325
8479,408,True,0.7494920905955206,0.565228984734351
8480,408,True,0.7494920905955504,0.5652956469568695
8481,408,True,0.749492090595552,0.565362309179388
8482,408,True,0.7494920905955521,0.5654289714019065
8483,408,True,0.7494920905955523,0.565495633624425
8484,408,True,0.7494920905964018,0.5655622958469435
8485,408,True,0.7494920905967285,0.565628958069462
8486,408,True,0.7494920905971191,0.5656956202919805
8487,408,True,0.7494920906413041,0.565762282514499
8488,408,True,0.7494920906413453,0.5658289447370175
8489,408,True,0.7494920906413453,0.565895606959536
8490,408,True,0.749492097869014,0.5659622691820545
8491,408,True,0.7494920978804497,0.566028931404573
8492,406,True,0.7494920978805001,0.5660955936270915
8493,406,True,0.7494920978805001,0.56616225584961
8494,406,True,0.7494920978807758,0.5662289180721285
8495,406,True,0.7494920978807758,0.566295580294647
8496,406,True,0.7494920978889613,0.5663622425171655
8497,406,True,0.7494920978892203,0.566428904739684
8498,406,True,0.7494921214865262,0.5664955669622025
8499,406,True,0.7494921214866012,0.566562229184721
8500,405,True,0.7494921214866016,0.5666288914072395
8501,404,True,0.749492121486613,0.566695553629758
8502,404,True,0.7494924838697755,0.5667622158522765
8503,404,True,0.7494924839462066,0.566828878074795
8504,404,True,0.7494924841152885,0.5668955402973135
8505,404,True,0.7494924841153339,0.566962202519832
8506,404,True,0.7494924841265403,0.5670288647423505
8507,404,True,0.7494926615156756,0.567095526964869
8508,403,True,0.7494926615172063,0.5671621891873875
8509,403,True,0.7499304530162098,0.567228851409906
8510,403,True,0.7499304530175682,0.5672955136324245
8511,403,True,0.7499304530617875,0.567362175854943
8512,402,True,0.7499304530617877,0.5674288380774615
8513,402,True,0.7499304531428805,0.56749550029998
8514,402,True,0.7499317185682058,0.5675621625224985
8515,402,True,0.749931981326216,0.567628824745017
8516,402,True,0.7499319861957116,0.5676954869675355
8517,402,True,0.7499319862816803,0.567762149190054
8518,402,True,0.7499319913134154,0.5678288114125725
8519,402,True,0.7499319913134154,0.567895473635091
8520,400,True,0.7499320466234158,0.5679621358576095
8521,400,True,0.7499323812976482,0.568028798080128
8522,400,True,0.749932384095216,0.5680954603026465
8523,400,True,0.7499323869253933,0.568162122525165
8524,399,True,0.7499324399869024,0.5682287847476835
8525,398,True,0.7499324399869027,0.568295446970202
8526,398,True,0.7499324421146786,0.5683621091927205
8527,397,True,0.749932442665931,0.568428771415239
8528,397,True,0.7499324428074963,0.5684954336377575
8529,397,True,0.7499324428078887,0.568562095860276
8530,396,True,0.7499324428080668,0.5686287580827944
8531,396,True,0.749932442808921,0.568695420305313
8532,395,True,0.7499325516651925,0.5687620825278314
8533,394,True,0.7499325517714005,0.56882874475035
8534,394,True,0.7499325517737605,0.5688954069728684
8535,394,True,0.7499325517769841,0.5689620691953869
8536,394,True,0.7499325590971327,0.5690287314179054
8537,394,True,0.7499338188508418,0.5690953936404239
8538,394,True,0.7499338188547423,0.5691620558629424
8539,393,True,0.7499338217351091,0.5692287180854609
8540,392,True,0.74993382175215,0.5692953803079794
8541,392,True,0.74993382175215,0.5693620425304979
8542,392,True,0.7499338856931921,0.5694287047530164
8543,390,True,0.7499338869798042,0.5694953669755349
8544,390,True,0.7499338869936633,0.5695620291980534
8545,390,True,0.7499338871314444,0.5696286914205719
8546,389,True,0.7499339160645997,0.5696953536430904
8547,389,True,0.7499339166297578,0.5697620158656089
8548,388,True,0.7499343365077878,0.5698286780881274
8549,388,True,0.7499343365241825,0.5698953403106459
8550,388,True,0.7499343365242425,0.5699620025331644
8551,387,True,0.7499343365579402,0.5700286647556829
8552,387,True,0.7499343368917758,0.5700953269782014
8553,386,True,0.7499343368917758,0.5701619892007199
8554,386,True,0.7499343376756552,0.5702286514232384
8555,384,True,0.7499343376756553,0.5702953136457569
8556,384,True,0.7499343378544403,0.5703619758682754
8557,384,True,0.7499345251153948,0.5704286380907939
8558,383,True,0.7499345255872836,0.5704953003133124
8559,383,True,0.7499345255875738,0.5705619625358309
8560,383,True,0.749934525608528,0.5706286247583494
8561,383,True,0.7499371553049285,0.5706952869808679
8562,383,True,0.7499371554554392,0.5707619492033864
8563,383,True,0.7499371555316369,0.5708286114259049
8564,383,True,0.7499371573892697,0.5708952736484234
8565,384,True,0.7499371573977731,0.5709619358709419
8566,383,True,0.7499371573980159,0.5710285980934604
8567,383,True,0.7499378057201118,0.5710952603159789
8568,383,True,0.7499378059699292,0.5711619225384974
8569,383,True,0.7499378059699421,0.5712285847610159
8570,382,True,0.7499380723490927,0.5712952469835344
8571,381,True,0.7499380725409586,0.5713619092060529
8572,381,True,0.7499380725413984,0.5714285714285714
8573,381,True,0.7499380725414128,0.5714952336510899
8574,381,True,0.7499380725471763,0.5715618958736084
8575,381,True,0.7499381115647321,0.5716285580961269
8576,381,True,0.7499381115647346,0.5716952203186454
8577,380,True,0.74993815799941,0.5717618825411639
8578,380,True,0.7499381587948025,0.5718285447636824
8579,380,True,0.7499396930594805,0.5718952069862009
8580,380,True,0.7499396930594806,0.5719618692087194
8581,379,True,0.7499396930594806,0.5720285314312379
8582,378,True,0.7499443766718713,0.5720951936537564
8583,378,True,0.7499443766745159,0.5721618558762749
8584,378,True,0.7499625603136658,0.5722285180987934
8585,377,True,0.7499625616364252,0.5722951803213119
8586,376,True,0.7499625616535448,0.5723618425438304
8587,376,True,0.7499625616645548,0.5724285047663489
8588,376,True,0.7499625616653209,0.5724951669888674
8589,376,True,0.7499625616877565,0.5725618292113859
8590,376,True,0.7499658535188672,0.5726284914339044
8591,376,True,0.7499658537992849,0.5726951536564229
8592,375,True,0.7499658556228472,0.5727618158789414
8593,374,True,0.7499658589516836,0.5728284781014599
8594,374,True,0.7499659694618239,0.5728951403239784
8595,373,True,0.7499659735963774,0.5729618025464969
8596,373,True,0.7499659735999871,0.5730284647690154
8597,373,True,0.7499659744433732,0.5730951269915339
8598,373,True,0.749965974443543,0.5731617892140524
8599,373,True,0.7499701302623816,0.5732284514365709
8600,373,True,0.7499701302635379,0.5732951136590894
8601,374,True,0.749970132016447,0.5733617758816079
8602,374,True,0.749970132016447,0.5734284381041264
8603,375,True,0.7499701320172247,0.5734951003266449
8604,375,True,0.7499701466729545,0.5735617625491634
8605,375,True,0.7499701471236455,0.5736284247716819
8606,375,True,0.7499701471236455,0.5736950869942004
8607,375,True,0.7499701471236455,0.5737617492167189
8608,375,True,0.7499857915512618,0.5738284114392374
8609,375,True,0.7499857944361084,0.5738950736617559
8610,374,True,0.7500080213085569,0.5739617358842743
8611,375,True,0.7500080213303364,0.5740283981067928
8612,374,True,0.7500080213418848,0.5740950603293113
8613,374,True,0.7500080222523123,0.5741617225518298
8614,374,True,0.7500080222523146,0.5742283847743483
8615,373,True,0.7500080222523217,0.5742950469968668
8616,372,True,0.7500080222716479,0.5743617092193853
8617,372,True,0.7500083071289754,0.5744283714419038
8618,371,True,0.7500083071289755,0.5744950336644223
8619,371,True,0.7500083071321478,0.5745616958869408
8620,371,True,0.7500083072731559,0.5746283581094593
8621,371,True,0.750008307273156,0.5746950203319778
8622,371,True,0.7500083072731815,0.5747616825544963
8623,370,True,0.7501237444003926,0.5748283447770148
8624,370,True,0.7501237473996114,0.5748950069995333
8625,370,True,0.7501237475517958,0.5749616692220518
8626,370,True,0.7501242877412225,0.5750283314445703
8627,370,True,0.7501242877434094,0.5750949936670888
8628,370,True,0.7501242877798676,0.5751616558896073
8629,370,True,0.7509370682696818,0.5752283181121258
8630,369,True,0.7509370682722526,0.5752949803346443
8631,369,True,0.7509370682825146,0.5753616425571628
8632,369,True,0.7509370682825146,0.5754283047796813
8633,369,True,0.7509370682835456,0.5754949670021998
8634,369,True,0.7509370682835552,0.5755616292247183
8635,369,True,0.7509370683544543,0.5756282914472368
8636,369,True,0.7509381341022144,0.5756949536697553
8637,369,True,0.75093813760374,0.5757616158922738
8638,369,True,0.7509381376037415,0.5758282781147923
8639,369,True,0.750942387656638,0.5758949403373108
8640,369,True,0.7509423876653019,0.5759616025598293
8641,368,True,0.7509424545694926,0.5760282647823478
8642,368,True,0.7509424545696614,0.5760949270048663
8643,368,True,0.7509424545696648,0.5761615892273848
8644,368,True,0.7509424610639123,0.5762282514499033
8645,368,True,0.750942461092012,0.5762949136724218
8646,368,True,0.750942461120843,0.5763615758949403
8647,367,True,0.7509424611218263,0.5764282381174588
8648,367,True,0.7509424611567794,0.5764949003399773
8649,367,True,0.7509424618058055,0.5765615625624958
8650,367,True,0.7509424618058055,0.5766282247850143
8651,366,True,0.7509424618058279,0.5766948870075328
8652,365,True,0.7509424682549577,0.5767615492300513
8653,366,True,0.750942532749293,0.5768282114525698
8654,365,True,0.7509425327505018,0.5768948736750883
8655,365,True,0.7509425327550546,0.5769615358976068
8656,365,True,0.7509425330537002,0.5770281981201253
8657,365,True,0.7509425330911164,0.5770948603426438
8658,364,True,0.7509425331061934,0.5771615225651623
8659,364,True,0.7509425331061934,0.5772281847876808
8660,364,True,0.7509425331406351,0.5772948470101993
8661,364,True,0.750942544440452,0.5773615092327178
8662,364,True,0.7509425444411663,0.5774281714552363
8663,363,True,0.7509425444414001,0.5774948336777548
8664,363,True,0.7509429129685956,0.5775614959002733
8665,362,True,0.7509429129685956,0.5776281581227918
8666,362,True,0.7509429129689908,0.5776948203453103
8667,361,True,0.7509429144986906,0.5777614825678288
8668,361,True,0.7509429147343903,0.5778281447903473
8669,361,True,0.7509429147360303,0.5778948070128658
8670,360,True,0.7509582876353398,0.5779614692353843
8671,360,True,0.7509582876400663,0.5780281314579028
8672,359,True,0.7509582878299174,0.5780947936804213
8673,359,True,0.7509582878340539,0.5781614559029398
8674,359,True,0.7509582878356059,0.5782281181254583
8675,359,True,0.750958287835774,0.5782947803479768
8676,358,True,0.7509582878357763,0.5783614425704953
8677,358,True,0.7509587119856128,0.5784281047930138
8678,358,True,0.75095871198594,0.5784947670155323
8679,358,True,0.7509587120219545,0.5785614292380508
8680,357,True,0.7509587120221202,0.5786280914605693
8681,356,True,0.7509587121006407,0.5786947536830878
8682,356,True,0.7509587121104099,0.5787614159056063
8683,356,True,0.7509587121105994,0.5788280781281248
8684,356,True,0.7509592885399654,0.5788947403506433
8685,356,True,0.7509592885512107,0.5789614025731618
8686,356,True,0.7509593415075805,0.5790280647956803
8687,356,True,0.7509593706975926,0.5790947270181988
8688,356,True,0.7509598192772029,0.5791613892407173
8689,356,True,0.7509598192915748,0.5792280514632357
8690,357,True,0.7509598192933662,0.5792947136857542
8691,357,True,0.7509598192949888,0.5793613759082727
8692,357,True,0.7509598197844929,0.5794280381307912
8693,357,True,0.7509598237368263,0.5794947003533097
8694,357,True,0.7509598893485245,0.5795613625758282
8695,357,True,0.7509598893485763,0.5796280247983467
8696,357,True,0.7509598959767444,0.5796946870208652
8697,356,True,0.7509600530538543,0.5797613492433837
8698,356,True,0.7509600558497296,0.5798280114659022
8699,356,True,0.7509600558497386,0.5798946736884207
8700,356,True,0.7509600558498739,0.5799613359109392
8701,356,True,0.7509600558504039,0.5800279981334577
8702,356,True,0.7509600558504061,0.5800946603559762
8703,356,True,0.7509600558504068,0.5801613225784947
8704,356,True,0.7509600558629892,0.5802279848010132
8705,356,True,0.7509600560820164,0.5802946470235317
8706,356,True,0.7509603424643059,0.5803613092460502
8707,356,True,0.7509603424643091,0.5804279714685687
8708,355,True,0.7509603440425986,0.5804946336910872
8709,354,True,0.7509605551481773,0.5805612959136057
8710,354,True,0.7509605551482694,0.5806279581361242
8711,354,True,0.7509605553383284,0.5806946203586427
8712,354,True,0.750960555338446,0.5807612825811612
8713,353,True,0.7509605553384617,0.5808279448036797
8714,353,True,0.7509605717298612,0.5808946070261982
8715,353,True,0.7509632573149735,0.5809612692487167
8716,353,True,0.750963257328917,0.5810279314712352
8717,353,True,0.750963257328927,0.5810945936937537
8718,352,True,0.7509634813115879,0.5811612559162722
8719,351,True,0.7509634845498792,0.5812279181387907
8720,351,True,0.7509634847835971,0.5812945803613092
8721,351,True,0.7509634847858436,0.5813612425838277
8722,351,True,0.750963484787386,0.5814279048063462
8723,350,True,0.7509634847914572,0.5814945670288647
8724,349,True,0.7509634848147353,0.5815612292513832
8725,349,True,0.7514624717342868,0.5816278914739017
8726,349,True,0.7514624820605801,0.5816945536964202
8727,349,True,0.7514624820702208,0.5817612159189387
8728,349,True,0.7514624820702208,0.5818278781414572
8729,349,True,0.7514624821263652,0.5818945403639757
8730,349,True,0.7514624821263683,0.5819612025864942
8731,349,True,0.7514624821263683,0.5820278648090127
8732,349,True,0.751462482126384,0.5820945270315312
8733,349,True,0.7514624821263841,0.5821611892540497
8734,349,True,0.7514624822417371,0.5822278514765682
8735,349,True,0.7514625013508361,0.5822945136990867
8736,349,True,0.7514625013542944,0.5823611759216052
8737,349,True,0.7514625013899147,0.5824278381441237
8738,349,True,0.7514625013899413,0.5824945003666422
8739,349,True,0.7514635804511595,0.5825611625891607
8740,347,True,0.7514635822695751,0.5826278248116792
8741,346,True,0.7514635846471669,0.5826944870341977
8742,345,True,0.7514635846506272,0.5827611492567162
8743,344,True,0.7514636013918414,0.5828278114792347
8744,344,True,0.751463601393796,0.5828944737017532
8745,343,True,0.7514643331671013,0.5829611359242717
8746,343,True,0.751464333167596,0.5830277981467902
8747,342,True,0.7514643331676008,0.5830944603693087
8748,342,True,0.7514643374453569,0.5831611225918272
8749,342,True,0.7514643439481771,0.5832277848143457
8750,341,True,0.7514742862466831,0.5832944470368642
8751,341,True,0.7514742863996039,0.5833611092593827
8752,339,True,0.7514742922785671,0.5834277714819012
8753,338,True,0.7514742951416505,0.5834944337044197
8754,338,True,0.7514763657625788,0.5835610959269382
8755,338,True,0.7514763657628508,0.5836277581494567
8756,338,True,0.7514763657628508,0.5836944203719752
8757,338,True,0.7514763660403382,0.5837610825944937
8758,337,True,0.7514765341565508,0.5838277448170122
8759,336,True,0.7514765341570004,0.5838944070395307
8760,336,True,0.751476534157195,0.5839610692620492
8761,335,True,0.7514765341577601,0.5840277314845677
8762,335,True,0.7514766186374974,0.5840943937070862
8763,335,True,0.7514784625593817,0.5841610559296047
8764,334,True,0.7514784625593822,0.5842277181521232
8765,334,True,0.7514784625796846,0.5842943803746417
8766,334,True,0.7514785863779447,0.5843610425971602
8767,334,True,0.7514785863972272,0.5844277048196787
8768,334,True,0.7514786130911796,0.5844943670421971
8769,333,True,0.7514786180126557,0.5845610292647156
8770,333,True,0.751479238938625,0.5846276914872341
8771,333,True,0.7514835512989998,0.5846943537097526
8772,333,True,0.7514835512990033,0.5847610159322711
8773,333,True,0.7514835513226125,0.5848276781547896
8774,333,True,0.7514835513372191,0.5848943403773081
8775,333,True,0.7514835653549075,0.5849610025998266
8776,333,True,0.7514835653552533,0.5850276648223451
8777,333,True,0.7514989186582295,0.5850943270448636
8778,333,True,0.7514989237279172,0.5851609892673821
8779,332,True,0.7514989237279172,0.5852276514899006
8780,332,True,0.751498923728859,0.5852943137124191
8781,332,True,0.751498923728892,0.5853609759349376
8782,332,True,0.7514990345623888,0.5854276381574561
8783,332,True,0.7515014206874276,0.5854943003799746
8784,332,True,0.7517289755977227,0.5855609626024931
8785,331,True,0.7517289776401832,0.5856276248250116
8786,332,True,0.7517293389161157,0.5856942870475301
8787,332,True,0.7517293416707908,0.5857609492700486
8788,332,True,0.7517293416712094,0.5858276114925671
8789,332,True,0.7517293442646282,0.5858942737150856
8790,332,True,0.751729344265054,0.5859609359376041
8791,332,True,0.7519086306767343,0.5860275981601226
8792,332,True,0.7519086306767448,0.5860942603826411
8793,332,True,0.7519086308244842,0.5861609226051596
8794,332,True,0.7519087632527148,0.5862275848276781
8795,332,True,0.7519087632527336,0.5862942470501966
8796,332,True,0.7519087632681669,0.5863609092727151
8797,331,True,0.7519087632681706,0.5864275714952336
8798,331,True,0.751908763268216,0.5864942337177521
8799,331,True,0.7519087634897665,0.5865608959402706
8800,330,True,0.75190876348977,0.5866275581627891
8801,330,True,0.7519087634917347,0.5866942203853076
8802,330,True,0.7519087635974747,0.5867608826078261
8803,329,True,0.7519087636393741,0.5868275448303446
8804,329,True,0.7519087636393826,0.5868942070528631
8805,329,True,0.7519087636441586,0.5869608692753816
8806,328,True,0.7519087637713309,0.5870275314979001
8807,327,True,0.7519087698637996,0.5870941937204186
8808,327,True,0.751908771474274,0.5871608559429371
8809,327,True,0.7519087714812304,0.5872275181654556
8810,327,True,0.7519087714828928,0.5872941803879741
8811,327,True,0.7519087714828929,0.5873608426104926
8812,327,True,0.751908771483768,0.5874275048330111
8813,327,True,0.7519087714837686,0.5874941670555296
8814,328,True,0.7519099139279419,0.5875608292780481
8815,328,True,0.7519132195684025,0.5876274915005666
8816,328,True,0.7519132195810673,0.5876941537230851
8817,328,True,0.7519132279089743,0.5877608159456036
8818,328,True,0.7519132279090021,0.5878274781681221
8819,328,True,0.7519132306465361,0.5878941403906406
8820,328,True,0.751913230775151,0.5879608026131591
8821,327,True,0.751913230786986,0.5880274648356776
8822,327,True,0.7519132317704113,0.5880941270581961
8823,326,True,0.7519132409905955,0.5881607892807146
8824,325,True,0.7519133820570152,0.5882274515032331
8825,325,True,0.7519136080055048,0.5882941137257516
8826,324,True,0.7519136080109013,0.5883607759482701
8827,324,True,0.7519136092995831,0.5884274381707886
8828,324,True,0.7519136095238813,0.5884941003933071
8829,324,True,0.7519137974791925,0.5885607626158256
8830,324,True,0.7519137975808883,0.5886274248383441
8831,324,True,0.7519145200009294,0.5886940870608626
8832,324,True,0.7519145200750231,0.5887607492833811
8833,324,True,0.7519145224024677,0.5888274115058996
8834,324,True,0.7519145224030545,0.5888940737284181
8835,324,True,0.751915321457323,0.5889607359509366
8836,324,True,0.7519198661153034,0.5890273981734551
8837,324,True,0.7519198661153036,0.5890940603959736
8838,324,True,0.7519198661153037,0.5891607226184921
8839,324,True,0.7519198661153127,0.5892273848410106
8840,324,True,0.7519198661153202,0.5892940470635291
8841,323,True,0.7519198662832932,0.5893607092860476
8842,322,True,0.7520574257487939,0.5894273715085661
8843,321,True,0.752057425748794,0.5894940337310846
8844,320,True,0.7520574257487941,0.589560695953603
8845,320,True,0.7520574257487994,0.5896273581761216
8846,320,True,0.7520574257491691,0.58969402039864
8847,320,True,0.7520574257562272,0.5897606826211585
8848,320,True,0.7520908579525716,0.589827344843677
8849,320,True,0.7520947531738824,0.5898940070661955
8850,320,True,0.752094753173914,0.589960669288714
8851,320,True,0.7521004754447365,0.5900273315112325
8852,320,True,0.7521004761992732,0.590093993733751
8853,319,True,0.7521007031316962,0.5901606559562695
8854,318,True,0.7521007031316962,0.590227318178788
8855,318,True,0.7521007031358551,0.5902939804013065
8856,317,True,0.752100705025472,0.590360642623825
8857,317,True,0.7521007556832613,0.5904273048463435
8858,317,True,0.7521007556893516,0.590493967068862
8859,317,True,0.7521007556895892,0.5905606292913805
8860,317,True,0.7521007556996415,0.590627291513899
8861,317,True,0.7521007557000698,0.5906939537364175
8862,316,True,0.7521007579631867,0.590760615958936
8863,316,True,0.7521007579650235,0.5908272781814545
8864,316,True,0.7521007579650304,0.590893940403973
8865,316,True,0.7521007580029488,0.5909606026264915
8866,316,True,0.7521007580029526,0.59102726484901
8867,316,True,0.7521007595455578,0.5910939270715285
8868,316,True,0.7521007607787679,0.591160589294047
8869,316,True,0.752100770923592,0.5912272515165655
8870,317,True,0.7521007709235954,0.591293913739084
8871,317,True,0.7521007716687813,0.5913605759616025
8872,317,True,0.7521534106263238,0.591427238184121
8873,317,True,0.7521534106284922,0.5914939004066395
8874,317,True,0.752153411197618,0.591560562629158
